,Email Address,Website,Newsletter,Tasting,Call,Visits,Customer_Segment,Wealth Range Estimate,Status,Date,CS_Index,Marketing,new_column,Tasting Per Visit,Wealth Label,Casual Visitor,High Roller,Luxury Estate,Wine Enthusiast
5147,patterson1@sbcglobal.net,369.87,83.27,0.0,0.0,0.0,Wine Enthusiast,$200-400k,1,9/24/20 18:38,4.0,Email,1,,2,0,0,0,1
5148,allen3@msn.com,347.58,0.0,0.0,0.0,0.0,Wine Enthusiast,$100-200k,1,9/24/20 18:59,4.0,Email,1,,0,0,0,0,1
5149,kcarter@msn.com,0.0,0.0,346.56,0.0,3.0,Casual Visitor,$200-400k,1,9/24/20 19:02,1.0,Email,1,115.52,2,1,0,0,0
5150,d.flowers@yahoo.com,0.0,0.0,67.28,0.0,1.0,Casual Visitor,Below $100k,1,9/24/20 20:01,1.0,Email,1,67.28,6,1,0,0,0
5151,marm5@comcast.net,0.0,72.39,432.93,0.0,4.0,Casual Visitor,$400-800k,1,9/24/20 20:54,1.0,Email,1,108.23,3,1,0,0,0
5152,williamsg@me.com,0.0,0.0,108.1,0.0,2.0,Casual Visitor,$200-400k,1,9/24/20 22:37,1.0,Email,1,54.05,2,1,0,0,0
5153,vryan@charter.net,0.0,0.0,0.0,0.0,2.0,Casual Visitor,$200-400k,1,9/25/20 3:15,1.0,Email,1,0.0,2,1,0,0,0
5154,mare88@aol.com,0.0,0.0,84.51,0.0,1.0,Casual Visitor,Below $100k,1,9/25/20 3:16,1.0,Email,1,84.51,6,1,0,0,0
5155,zely21@aol.com,0.0,457.83,0.0,0.0,0.0,Luxury Estate,$800-1200k,1,9/25/20 3:48,3.0,Concierge,1,,4,0,0,1,0
5156,clinea@mac.com,102.27,0.0,169.68,0.0,1.0,Wine Enthusiast,$200-400k,1,9/25/20 4:25,4.0,Email,1,169.68,2,0,0,0,1
5157,carter8@mac.com,0.0,140.85,0.0,0.0,0.0,Luxury Estate,$800-1200k,1,9/25/20 6:25,3.0,Concierge,1,,4,0,0,1,0
5158,morrish@mail.com,0.0,0.0,80.18,0.0,1.0,Casual Visitor,Below $100k,1,9/25/20 7:30,1.0,Email,1,80.18,6,1,0,0,0
5159,johnson3@att.net,0.0,0.0,532.21,0.0,3.0,Casual Visitor,$200-400k,1,9/25/20 8:21,1.0,Email,1,177.4,2,1,0,0,0
5160,cedwards8@hotmail.com,0.0,0.0,228.33,0.0,3.0,Casual Visitor,$200-400k,1,9/25/20 9:11,1.0,Email,1,76.11,2,1,0,0,0
5161,robertsm@juno.com,0.0,0.0,181.21,0.0,2.0,Casual Visitor,$100-200k,1,9/25/20 9:47,1.0,Email,1,90.6,0,1,0,0,0
5162,sagu1@comcast.net,0.0,164.4,0.0,0.0,0.0,Luxury Estate,$1200-1800k,1,9/25/20 10:45,3.0,Concierge,1,,1,0,0,1,0
5163,cmiller@facebook.com,0.0,0.0,24.0,0.0,2.0,Casual Visitor,$100-200k,1,9/25/20 13:34,1.0,Email,1,12.0,0,1,0,0,0
5164,jben34@verizon.net,0.0,28.24,55.18,0.0,4.0,Casual Visitor,$400-800k,1,9/25/20 13:58,1.0,Email,1,13.8,3,1,0,0,0
5165,fclark5@gmail.com,0.0,82.8,0.0,0.0,0.0,Luxury Estate,$400-800k,1,9/25/20 18:10,3.0,Concierge,1,,3,0,0,1,0
5166,lgarcia8@hotmail.com,0.0,76.76,451.94,0.0,3.0,Casual Visitor,$400-800k,1,9/25/20 18:33,1.0,Email,1,150.65,3,1,0,0,0
5167,mlew47@charter.net,0.0,0.0,262.71,0.0,2.0,Casual Visitor,$100-200k,1,9/25/20 18:37,1.0,Email,1,131.35,0,1,0,0,0
5168,mmor65@gmail.com,409.11,142.72,123.28,0.0,1.0,Wine Enthusiast,$200-400k,1,9/25/20 20:29,4.0,Email,1,123.28,2,0,0,0,1
5169,lmarquez@hotmail.com,0.0,0.0,166.4,0.0,1.0,Casual Visitor,$100-200k,1,9/26/20 0:59,1.0,Email,1,166.4,0,1,0,0,0
5170,smitha@yahoo.com,251.74,452.89,228.4,177.65,2.0,Luxury Estate,Above $1800k,1,9/26/20 0:59,3.0,Concierge,1,114.2,5,0,0,1,0
5171,jwilliams2@comcast.net,147.79,1512.44,301.6,431.39,2.0,Luxury Estate,Above $1800k,1,9/26/20 2:06,3.0,Concierge,1,150.8,5,0,0,1,0
5172,sgray2@charter.net,0.0,0.0,57.7,0.0,1.0,Casual Visitor,$100-200k,1,9/26/20 2:38,1.0,Email,1,57.7,0,1,0,0,0
5173,andersone@comcast.net,0.0,0.0,373.9,0.0,3.0,Casual Visitor,$200-400k,1,9/26/20 3:02,1.0,Email,1,124.63,2,1,0,0,0
5174,rjohnson@yahoo.com,0.0,0.0,163.35,0.0,2.0,Casual Visitor,$200-400k,1,9/26/20 4:15,1.0,Email,1,81.68,2,1,0,0,0
5175,jbryant7@me.com,35.83,652.2,141.15,238.99,1.0,Luxury Estate,Above $1800k,1,9/26/20 6:14,3.0,Concierge,1,141.15,5,0,0,1,0
5176,harrington7@google.com,0.0,0.0,462.21,0.0,4.0,Casual Visitor,$200-400k,1,9/26/20 6:34,1.0,Email,1,115.55,2,1,0,0,0
5177,plong1@me.com,469.62,0.0,255.34,0.0,1.0,Wine Enthusiast,$200-400k,1,9/26/20 7:43,4.0,Email,1,255.34,2,0,0,0,1
5178,mharris3@googlemail.com,0.0,73.63,326.4,0.0,4.0,Casual Visitor,$400-800k,1,9/26/20 8:00,1.0,Email,1,81.6,3,1,0,0,0
5179,bbow37@google.com,0.0,0.0,221.38,0.0,3.0,Casual Visitor,$200-400k,1,9/26/20 8:39,1.0,Email,1,73.79,2,1,0,0,0
5180,cmoore@bellsouth.net,0.0,0.0,185.73,0.0,1.0,Casual Visitor,$100-200k,1,9/26/20 10:37,1.0,Email,1,185.73,0,1,0,0,0
5181,j.zuniga@earthlink.net,0.0,59.36,101.02,0.0,4.0,Casual Visitor,$400-800k,1,9/26/20 11:09,1.0,Email,1,25.26,3,1,0,0,0
5182,rsmith@verizon.net,685.22,406.26,2504.35,96.25,10.0,Wine Enthusiast,$800-1200k,1,9/26/20 14:20,4.0,Email,1,250.44,4,0,0,0,1
5183,ecampbell7@cox.net,0.0,0.0,317.09,0.0,3.0,Casual Visitor,$200-400k,1,9/26/20 14:48,1.0,Email,1,105.7,2,1,0,0,0
5184,mcdonald9@googlemail.com,0.0,349.2,0.0,0.0,0.0,Luxury Estate,$400-800k,1,9/26/20 15:12,3.0,Concierge,1,,3,0,0,1,0
5185,k.hubbard@charter.net,23.36,0.0,500.75,0.0,4.0,Casual Visitor,$400-800k,1,9/26/20 15:55,1.0,Email,1,125.19,3,1,0,0,0
5186,jpadilla7@cox.net,0.0,0.0,0.0,141.21,0.0,High Roller,$400-800k,1,9/26/20 17:27,2.0,Concierge,1,,3,0,1,0,0
5187,lpark4@bellsouth.net,0.0,0.0,299.29,0.0,3.0,Casual Visitor,$200-400k,1,9/26/20 17:41,1.0,Email,1,99.76,2,1,0,0,0
5188,taylorl@msn.com,0.0,61.7,50.04,0.0,4.0,Casual Visitor,$200-400k,1,9/26/20 18:26,1.0,Email,1,12.51,2,1,0,0,0
5189,athomas@sbcglobal.net,0.0,0.0,0.0,512.34,0.0,High Roller,$400-800k,1,9/26/20 19:38,2.0,Concierge,1,,3,0,1,0,0
5190,lyonsb@gmail.com,0.0,0.0,120.61,0.0,2.0,Casual Visitor,$200-400k,1,9/26/20 22:54,1.0,Email,1,60.3,2,1,0,0,0
5191,kenr16@googlemail.com,0.0,78.64,572.86,0.0,4.0,Casual Visitor,$400-800k,1,9/27/20 0:40,1.0,Email,1,143.22,3,1,0,0,0
5192,jackson2@aol.com,0.0,0.0,381.57,0.0,2.0,Casual Visitor,$200-400k,1,9/27/20 2:33,1.0,Email,1,190.78,2,1,0,0,0
5193,robc2@verizon.net,0.0,0.0,195.03,0.0,1.0,Casual Visitor,$100-200k,1,9/27/20 2:58,1.0,Email,1,195.03,0,1,0,0,0
5194,roys93@charter.net,0.0,0.0,530.34,0.0,3.0,Casual Visitor,$200-400k,1,9/27/20 3:38,1.0,Email,1,176.78,2,1,0,0,0
5195,aeri41@juno.com,0.0,0.0,243.97,0.0,2.0,Casual Visitor,$200-400k,1,9/27/20 9:13,1.0,Email,1,121.98,2,1,0,0,0
5196,johg10@googlemail.com,0.0,0.0,208.91,0.0,2.0,Casual Visitor,$200-400k,1,9/27/20 10:08,1.0,Email,1,104.46,2,1,0,0,0
5197,autb37@bellsouth.net,0.0,191.38,0.0,0.0,0.0,Luxury Estate,$400-800k,1,9/27/20 10:17,3.0,Concierge,1,,3,0,0,1,0
5198,williamsd@googlemail.com,0.0,0.0,123.91,0.0,1.0,Casual Visitor,Below $100k,1,9/27/20 12:19,1.0,Email,1,123.91,6,1,0,0,0
5199,smithc@googlemail.com,0.0,0.0,343.57,0.0,2.0,Casual Visitor,$200-400k,1,9/27/20 12:53,1.0,Email,1,171.78,2,1,0,0,0
5200,ddav52@comcast.net,0.0,94.39,0.0,0.0,0.0,Luxury Estate,$800-1200k,1,9/27/20 13:10,3.0,Concierge,1,,4,0,0,1,0
5201,chrh36@mac.com,55.93,131.09,154.44,0.0,1.0,Wine Enthusiast,$400-800k,1,9/27/20 15:42,4.0,Email,1,154.44,3,0,0,0,1
5202,l.pratt@mac.com,0.0,0.0,193.54,0.0,1.0,Casual Visitor,Below $100k,1,9/27/20 16:33,1.0,Email,1,193.54,6,1,0,0,0
5203,wilp77@verizon.net,105.56,87.0,350.74,0.0,4.0,Casual Visitor,$400-800k,1,9/27/20 16:41,1.0,Email,1,87.68,3,1,0,0,0
5204,vharris@verizon.net,0.0,0.0,108.08,0.0,3.0,Casual Visitor,$200-400k,1,9/27/20 16:44,1.0,Email,1,36.03,2,1,0,0,0
5205,a.macias@cox.net,0.0,0.0,146.11,0.0,2.0,Casual Visitor,$200-400k,1,9/27/20 17:24,1.0,Email,1,73.06,2,1,0,0,0
5206,l.collins@live.com,98.76,70.65,366.82,0.0,4.0,Casual Visitor,$400-800k,1,9/27/20 17:30,1.0,Email,1,91.7,3,1,0,0,0
5207,cmit31@verizon.net,0.0,24.28,0.0,0.0,0.0,Luxury Estate,$400-800k,1,9/27/20 18:12,3.0,Concierge,1,,3,0,0,1,0
5208,lwil95@hotmail.com,0.0,0.0,0.0,667.22,0.0,High Roller,$400-800k,1,9/27/20 20:37,2.0,Concierge,1,,3,0,1,0,0
5209,jyoung7@charter.net,0.0,212.39,0.0,0.0,0.0,Luxury Estate,$400-800k,1,9/27/20 21:45,3.0,Concierge,1,,3,0,0,1,0
5210,esto19@hotmail.com,64.66,93.03,627.37,0.0,4.0,Casual Visitor,$400-800k,1,9/28/20 0:16,1.0,Email,1,156.84,3,1,0,0,0
5211,itorres8@google.com,0.0,0.0,205.34,0.0,2.0,Casual Visitor,$100-200k,1,9/28/20 0:20,1.0,Email,1,102.67,0,1,0,0,0
5212,phillips2@google.com,0.0,78.61,677.18,0.0,4.0,Casual Visitor,$400-800k,1,9/28/20 0:20,1.0,Email,1,169.3,3,1,0,0,0
5213,owensc@live.com,0.0,0.0,229.46,0.0,2.0,Casual Visitor,$100-200k,1,9/28/20 3:30,1.0,Email,1,114.73,0,1,0,0,0
5214,olson4@juno.com,406.54,0.0,0.0,0.0,0.0,Wine Enthusiast,$100-200k,1,9/28/20 5:19,4.0,Email,1,,0,0,0,0,1
5215,abrennan7@sbcglobal.net,0.0,87.34,371.78,0.0,4.0,Casual Visitor,$400-800k,1,9/28/20 5:51,1.0,Email,1,92.94,3,1,0,0,0
5216,epal10@earthlink.net,0.0,0.0,467.16,0.0,3.0,Casual Visitor,$200-400k,1,9/28/20 5:57,1.0,Email,1,155.72,2,1,0,0,0
5217,rodriguezm@comcast.net,0.0,0.0,350.23,0.0,3.0,Casual Visitor,$200-400k,1,9/28/20 9:30,1.0,Email,1,116.74,2,1,0,0,0
5218,t.cruz@hotmail.com,0.0,608.32,0.0,0.0,0.0,Luxury Estate,$800-1200k,1,9/28/20 13:12,3.0,Concierge,1,,4,0,0,1,0
5219,bowman1@earthlink.net,65.91,40.31,611.19,0.0,4.0,Casual Visitor,$400-800k,1,9/28/20 16:07,1.0,Email,1,152.8,3,1,0,0,0
5220,csloan9@google.com,449.2,0.0,383.94,0.0,1.0,Wine Enthusiast,$200-400k,1,9/28/20 18:20,4.0,Email,1,383.94,2,0,0,0,1
5221,melr56@msn.com,0.0,0.0,347.73,0.0,3.0,Casual Visitor,$200-400k,1,9/28/20 18:24,1.0,Email,1,115.91,2,1,0,0,0
5222,w.murphy@mac.com,0.0,0.0,485.21,0.0,3.0,Casual Visitor,$200-400k,1,9/28/20 19:29,1.0,Email,1,161.74,2,1,0,0,0
5223,path11@gmail.com,0.0,0.0,91.07,0.0,1.0,Casual Visitor,Below $100k,1,9/28/20 20:18,1.0,Email,1,91.07,6,1,0,0,0
5224,e.miller@live.com,0.0,277.15,0.0,0.0,0.0,Luxury Estate,$400-800k,1,9/28/20 20:35,3.0,Concierge,1,,3,0,0,1,0
5225,karg12@earthlink.net,0.0,0.0,231.69,0.0,2.0,Casual Visitor,$200-400k,1,9/28/20 20:43,1.0,Email,1,115.84,2,1,0,0,0
5226,barmstrong@gmx.com,0.0,0.0,180.03,0.0,2.0,Casual Visitor,$200-400k,1,9/28/20 22:50,1.0,Email,1,90.02,2,1,0,0,0
5227,lwilliams2@google.com,0.0,0.0,407.29,0.0,3.0,Casual Visitor,$400-800k,1,9/29/20 1:12,1.0,Email,1,135.76,3,1,0,0,0
5228,chak69@charter.net,0.0,222.77,0.0,0.0,0.0,Luxury Estate,$400-800k,1,9/29/20 2:04,3.0,Concierge,1,,3,0,0,1,0
5229,martinezc@yahoo.com,0.0,0.0,128.4,0.0,1.0,Casual Visitor,Below $100k,1,9/29/20 2:16,1.0,Email,1,128.4,6,1,0,0,0
5230,macias1@me.com,0.0,0.0,186.84,0.0,3.0,Casual Visitor,$200-400k,1,9/29/20 2:36,1.0,Email,1,62.28,2,1,0,0,0
5231,k.johnson@aol.com,0.0,0.0,24.0,0.0,3.0,Casual Visitor,$200-400k,1,9/29/20 4:04,1.0,Email,1,8.0,2,1,0,0,0
5232,robinson8@yahoo.com,0.0,241.41,0.0,0.0,0.0,Luxury Estate,$400-800k,1,9/29/20 6:22,3.0,Concierge,1,,3,0,0,1,0
5233,rjohnson@cox.net,0.0,0.0,346.42,0.0,3.0,Casual Visitor,$200-400k,1,9/29/20 7:27,1.0,Email,1,115.47,2,1,0,0,0
5234,rhow63@comcast.net,0.0,0.0,79.91,0.0,3.0,Casual Visitor,$200-400k,1,9/29/20 9:30,1.0,Email,1,26.64,2,1,0,0,0
5235,pjon81@mac.com,0.0,56.83,250.78,0.0,3.0,Casual Visitor,$400-800k,1,9/29/20 9:42,1.0,Email,1,83.59,3,1,0,0,0
5236,rsandoval@hotmail.com,0.0,0.0,388.45,0.0,3.0,Casual Visitor,$200-400k,1,9/29/20 10:10,1.0,Email,1,129.48,2,1,0,0,0
5237,evans8@live.com,0.0,233.18,0.0,0.0,0.0,Luxury Estate,$1200-1800k,1,9/29/20 11:32,3.0,Concierge,1,,1,0,0,1,0
5238,lleonard2@live.com,177.12,0.0,46.86,0.0,1.0,Wine Enthusiast,$100-200k,1,9/29/20 11:34,4.0,Email,1,46.86,0,0,0,0,1
5239,mjennings3@mail.com,0.0,0.0,696.09,0.0,4.0,Casual Visitor,$200-400k,1,9/29/20 12:48,1.0,Email,1,174.02,2,1,0,0,0
5240,jparsons1@juno.com,0.0,469.36,0.0,0.0,0.0,Luxury Estate,$1200-1800k,1,9/29/20 15:57,3.0,Concierge,1,,1,0,0,1,0
5241,a.lee@sbcglobal.net,0.0,103.61,0.0,0.0,0.0,Luxury Estate,$800-1200k,1,9/29/20 16:30,3.0,Concierge,1,,4,0,0,1,0
5242,vazquez3@gmail.com,0.0,252.19,0.0,0.0,0.0,Luxury Estate,$800-1200k,1,9/29/20 17:50,3.0,Concierge,1,,4,0,0,1,0
5243,barf79@mac.com,259.54,485.15,111.04,99.72,1.0,Luxury Estate,$800-1200k,1,9/29/20 20:39,3.0,Concierge,1,111.04,4,0,0,1,0
5244,ajackson3@msn.com,0.0,0.0,143.13,0.0,2.0,Casual Visitor,$100-200k,1,9/29/20 21:20,1.0,Email,1,71.56,0,1,0,0,0
5245,svilla1@verizon.net,0.0,0.0,70.38,0.0,2.0,Casual Visitor,$200-400k,1,9/29/20 21:46,1.0,Email,1,35.19,2,1,0,0,0
5246,wbar84@me.com,341.81,164.91,808.78,136.89,4.0,Wine Enthusiast,$1200-1800k,1,9/29/20 22:19,4.0,Email,1,202.2,1,0,0,0,1
5247,ktho10@sbcglobal.net,0.0,0.0,0.0,137.14,0.0,High Roller,$400-800k,1,9/29/20 22:23,2.0,Concierge,1,,3,0,1,0,0
5248,kenw29@mac.com,0.0,75.11,0.0,0.0,0.0,Luxury Estate,$400-800k,1,9/29/20 22:23,3.0,Concierge,1,,3,0,0,1,0
5249,m.hill@facebook.com,0.0,0.0,71.07,0.0,1.0,Casual Visitor,Below $100k,1,9/29/20 23:45,1.0,Email,1,71.07,6,1,0,0,0
5250,d.house@cox.net,0.0,0.0,104.01,0.0,1.0,Casual Visitor,$100-200k,1,9/29/20 23:52,1.0,Email,1,104.01,0,1,0,0,0
5251,chrs75@me.com,0.0,0.0,448.86,0.0,3.0,Casual Visitor,$200-400k,1,9/30/20 0:10,1.0,Email,1,149.62,2,1,0,0,0
5252,j.walker@mac.com,0.0,0.0,226.7,0.0,1.0,Wine Enthusiast,$100-200k,1,9/30/20 2:39,4.0,Email,1,226.7,0,0,0,0,1
5253,melliott1@bellsouth.net,0.0,0.0,162.16,0.0,1.0,Casual Visitor,$100-200k,1,9/30/20 3:30,1.0,Email,1,162.16,0,1,0,0,0
5254,summers9@gmail.com,0.0,0.0,524.35,0.0,3.0,Casual Visitor,$200-400k,1,9/30/20 3:36,1.0,Email,1,174.78,2,1,0,0,0
5255,webbh@yahoo.com,0.0,0.0,29.24,0.0,1.0,Casual Visitor,$100-200k,1,9/30/20 5:37,1.0,Email,1,29.24,0,1,0,0,0
5256,qcarroll@google.com,0.0,0.0,65.45,0.0,2.0,Casual Visitor,$100-200k,1,9/30/20 5:49,1.0,Email,1,32.72,0,1,0,0,0
5257,r.king@sbcglobal.net,0.0,0.0,159.75,0.0,2.0,Casual Visitor,$100-200k,1,9/30/20 6:24,1.0,Email,1,79.88,0,1,0,0,0
5258,bsnyder6@me.com,0.0,0.0,228.2,0.0,2.0,Casual Visitor,$200-400k,1,9/30/20 6:32,1.0,Email,1,114.1,2,1,0,0,0
5259,alewis1@mail.com,0.0,0.0,707.81,0.0,4.0,Casual Visitor,$400-800k,1,9/30/20 7:45,1.0,Email,1,176.95,3,1,0,0,0
5260,davk88@cox.net,0.0,0.0,458.24,0.0,4.0,Casual Visitor,$400-800k,1,9/30/20 8:59,1.0,Email,1,114.56,3,1,0,0,0
5261,roman2@googlemail.com,0.0,0.0,178.31,0.0,1.0,Casual Visitor,$100-200k,1,9/30/20 9:03,1.0,Email,1,178.31,0,1,0,0,0
5262,sandersf@msn.com,0.0,0.0,104.26,0.0,3.0,Casual Visitor,$200-400k,1,9/30/20 9:27,1.0,Email,1,34.75,2,1,0,0,0
5263,adams1@me.com,0.0,0.0,120.26,0.0,1.0,Casual Visitor,Below $100k,1,9/30/20 9:35,1.0,Email,1,120.26,6,1,0,0,0
5264,carney5@cox.net,0.0,26.53,128.86,0.0,4.0,Casual Visitor,$400-800k,1,9/30/20 12:27,1.0,Email,1,32.22,3,1,0,0,0
5265,j.gonzalez@msn.com,0.0,0.0,400.06,0.0,1.0,Wine Enthusiast,$200-400k,1,9/30/20 13:32,4.0,Email,1,400.06,2,0,0,0,1
5266,jpowell9@mac.com,0.0,56.43,0.0,0.0,0.0,Luxury Estate,$1200-1800k,1,9/30/20 20:44,3.0,Concierge,1,,1,0,0,1,0
5267,m.gutierrez@verizon.net,0.0,243.67,0.0,0.0,0.0,Luxury Estate,$800-1200k,1,9/30/20 21:28,3.0,Concierge,1,,4,0,0,1,0
5268,brown2@comcast.net,0.0,0.0,90.63,0.0,1.0,Casual Visitor,Below $100k,1,9/30/20 22:52,1.0,Email,1,90.63,6,1,0,0,0
5269,bjones@facebook.com,0.0,0.0,612.18,0.0,4.0,Casual Visitor,$400-800k,1,10/1/20 0:39,1.0,Email,1,153.04,3,1,0,0,0
5270,rcoo96@aol.com,0.0,0.0,74.61,0.0,3.0,Casual Visitor,$200-400k,1,10/1/20 1:35,1.0,Email,1,24.87,2,1,0,0,0
5271,lawson7@me.com,0.0,0.0,143.81,0.0,2.0,Casual Visitor,$200-400k,1,10/1/20 2:52,1.0,Email,1,71.9,2,1,0,0,0
5272,asmith1@cox.net,0.0,0.0,92.33,0.0,2.0,Casual Visitor,$200-400k,1,10/1/20 9:37,1.0,Email,1,46.16,2,1,0,0,0
5273,rossw@google.com,0.0,0.0,191.16,0.0,2.0,Casual Visitor,$200-400k,1,10/1/20 10:39,1.0,Email,1,95.58,2,1,0,0,0
5274,cserrano@msn.com,0.0,0.0,49.77,0.0,1.0,Casual Visitor,Below $100k,1,10/1/20 11:11,1.0,Email,1,49.77,6,1,0,0,0
5275,s.newton@yahoo.com,0.0,141.35,0.0,0.0,0.0,Luxury Estate,$200-400k,1,10/1/20 14:08,3.0,Concierge,1,,2,0,0,1,0
5276,barnett4@att.net,0.0,0.0,79.81,0.0,2.0,Casual Visitor,$100-200k,1,10/1/20 14:57,1.0,Email,1,39.9,0,1,0,0,0
5277,meadows6@comcast.net,0.0,0.0,0.0,353.68,0.0,High Roller,$400-800k,1,10/1/20 15:29,2.0,Concierge,1,,3,0,1,0,0
5278,barr3@earthlink.net,0.0,0.0,322.93,0.0,2.0,Casual Visitor,$200-400k,1,10/1/20 17:26,1.0,Email,1,161.46,2,1,0,0,0
5279,rvalenzuela3@gmail.com,0.0,257.29,0.0,0.0,0.0,Luxury Estate,$400-800k,1,10/1/20 17:32,3.0,Concierge,1,,3,0,0,1,0
5280,robd72@live.com,0.0,0.0,38.99,0.0,4.0,Casual Visitor,$200-400k,1,10/1/20 17:43,1.0,Email,1,9.75,2,1,0,0,0
5281,coleman2@juno.com,0.0,0.0,88.54,0.0,2.0,Casual Visitor,$100-200k,1,10/1/20 17:56,1.0,Email,1,44.27,0,1,0,0,0
5282,triw46@juno.com,0.0,0.0,477.57,0.0,4.0,Casual Visitor,$400-800k,1,10/1/20 20:16,1.0,Email,1,119.39,3,1,0,0,0
5283,townsendp@google.com,0.0,0.0,134.46,0.0,4.0,Casual Visitor,$400-800k,1,10/1/20 20:19,1.0,Email,1,33.62,3,1,0,0,0
5284,gonzalezw@msn.com,0.0,0.0,193.79,0.0,1.0,Casual Visitor,$100-200k,1,10/1/20 20:50,1.0,Email,1,193.79,0,1,0,0,0
5285,dgarcia6@earthlink.net,0.0,0.0,0.0,259.94,0.0,High Roller,$400-800k,1,10/2/20 4:23,2.0,Concierge,1,,3,0,1,0,0
5286,bcaldwell@gmail.com,0.0,0.0,224.23,0.0,2.0,Casual Visitor,$200-400k,1,10/2/20 4:28,1.0,Email,1,112.12,2,1,0,0,0
5287,morganw@cox.net,0.0,0.0,252.43,0.0,2.0,Casual Visitor,$100-200k,1,10/2/20 5:07,1.0,Email,1,126.22,0,1,0,0,0
5288,ellish@sbcglobal.net,0.0,0.0,150.73,0.0,1.0,Casual Visitor,Below $100k,1,10/2/20 5:22,1.0,Email,1,150.73,6,1,0,0,0
5289,scott7@mail.com,38.4,0.0,218.58,0.0,1.0,Wine Enthusiast,$200-400k,1,10/2/20 5:28,4.0,Email,1,218.58,2,0,0,0,1
5290,n.elliott@yahoo.com,0.0,0.0,314.9,0.0,2.0,Casual Visitor,$200-400k,1,10/2/20 5:31,1.0,Email,1,157.45,2,1,0,0,0
5291,afields@charter.net,0.0,0.0,233.47,0.0,3.0,Casual Visitor,$200-400k,1,10/2/20 8:11,1.0,Email,1,77.82,2,1,0,0,0
5292,tcohen@comcast.net,0.0,0.0,317.76,0.0,3.0,Casual Visitor,$200-400k,1,10/2/20 9:33,1.0,Email,1,105.92,2,1,0,0,0
5293,nguyend@charter.net,0.0,0.0,32.49,0.0,2.0,Casual Visitor,$200-400k,1,10/2/20 10:59,1.0,Email,1,16.24,2,1,0,0,0
5294,wara2@yahoo.com,0.0,0.0,344.84,0.0,2.0,Casual Visitor,$200-400k,1,10/2/20 12:00,1.0,Email,1,172.42,2,1,0,0,0
5295,mstokes4@gmail.com,0.0,0.0,61.87,0.0,2.0,Casual Visitor,$100-200k,1,10/2/20 12:04,1.0,Email,1,30.94,0,1,0,0,0
5296,rogers7@me.com,459.43,0.0,158.03,0.0,1.0,Wine Enthusiast,$200-400k,1,10/2/20 14:21,4.0,Email,1,158.03,2,0,0,0,1
5297,hardingf@mac.com,0.0,0.0,46.78,0.0,1.0,Casual Visitor,Below $100k,1,10/2/20 15:17,1.0,Email,1,46.78,6,1,0,0,0
5298,itap15@googlemail.com,0.0,0.0,225.74,0.0,2.0,Casual Visitor,$200-400k,1,10/2/20 16:18,1.0,Email,1,112.87,2,1,0,0,0
5299,jayh83@gmx.com,0.0,149.78,0.0,0.0,0.0,Luxury Estate,$800-1200k,1,10/2/20 16:39,3.0,Concierge,1,,4,0,0,1,0
5300,l.underwood@sbcglobal.net,0.0,0.0,543.09,0.0,3.0,Casual Visitor,$200-400k,1,10/2/20 18:46,1.0,Email,1,181.03,2,1,0,0,0
5301,l.sanders@gmx.com,0.0,0.0,368.61,0.0,2.0,Casual Visitor,$200-400k,1,10/2/20 20:17,1.0,Email,1,184.3,2,1,0,0,0
5302,jmur92@me.com,0.0,0.0,230.79,0.0,3.0,Casual Visitor,$200-400k,1,10/2/20 20:17,1.0,Email,1,76.93,2,1,0,0,0
5303,eaton9@facebook.com,0.0,0.0,374.02,0.0,3.0,Casual Visitor,$200-400k,1,10/2/20 21:43,1.0,Email,1,124.67,2,1,0,0,0
5304,egonzales@comcast.net,0.0,0.0,203.57,0.0,3.0,Casual Visitor,$200-400k,1,10/2/20 23:18,1.0,Email,1,67.86,2,1,0,0,0
5305,h.pacheco@sbcglobal.net,0.0,0.0,594.99,0.0,4.0,Casual Visitor,$400-800k,1,10/3/20 1:37,1.0,Email,1,148.75,3,1,0,0,0
5306,charles6@googlemail.com,0.0,0.0,227.02,0.0,2.0,Casual Visitor,$200-400k,1,10/3/20 3:39,1.0,Email,1,113.51,2,1,0,0,0
5307,drus48@yahoo.com,0.0,0.0,270.72,0.0,3.0,Casual Visitor,$200-400k,1,10/3/20 4:05,1.0,Email,1,90.24,2,1,0,0,0
5308,mmorales@att.net,536.1,1459.84,224.55,269.37,2.0,Luxury Estate,$800-1200k,1,10/3/20 4:40,3.0,Concierge,1,112.28,4,0,0,1,0
5309,castillom@me.com,0.0,0.0,248.96,0.0,2.0,Casual Visitor,$200-400k,1,10/3/20 4:56,1.0,Email,1,124.48,2,1,0,0,0
5310,mcarroll9@comcast.net,0.0,125.04,394.78,0.0,3.0,Casual Visitor,$400-800k,1,10/3/20 5:23,1.0,Email,1,131.59,3,1,0,0,0
5311,williamsa@sbcglobal.net,0.0,228.14,0.0,0.0,0.0,Luxury Estate,$800-1200k,1,10/3/20 5:40,3.0,Concierge,1,,4,0,0,1,0
5312,zuniga8@gmx.com,33.7,60.09,190.62,0.0,3.0,Casual Visitor,$400-800k,1,10/3/20 6:30,1.0,Email,1,63.54,3,1,0,0,0
5313,dbean@googlemail.com,0.0,75.28,0.0,0.0,0.0,Luxury Estate,$800-1200k,1,10/3/20 7:06,3.0,Concierge,1,,4,0,0,1,0
